oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE	21/10/2019	91. Si con PL/SQL se intenta insertar un registro con una clave primaria duplicada	2	Se inserta el registro eliminÃ¡ndose la clave primaria	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE	21/10/2019	91. Si con PL/SQL se intenta insertar un registro con una clave primaria duplicada	3	Se dispara la excepciÃ³n DUP VAL ON INDEX	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE	21/10/2019	91. Si con PL/SQL se intenta insertar un registro con una clave primaria duplicada	4	Se hace un ROLLBACK automÃ¡tico de la transacciÃ³n	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE-JAVA	21/10/2019	92. En una aplicaciÃ³n FundeWeb con Seam, Â¿cuÃ¡l de los siguientes Ã¡mbitos es el que otorga L una menor duraciÃ³n al almacenamiento del estado de un bean de respaldo?	1	a) @Scope(ScopeType.PAGE)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE-JAVA	21/10/2019	92. En una aplicaciÃ³n FundeWeb con Seam, Â¿cuÃ¡l de los siguientes Ã¡mbitos es el que otorga L una menor duraciÃ³n al almacenamiento del estado de un bean de respaldo?	2	b) @Scope(ScopeType.PAGE)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE-JAVA	21/10/2019	92. En una aplicaciÃ³n FundeWeb con Seam, Â¿cuÃ¡l de los siguientes Ã¡mbitos es el que otorga L una menor duraciÃ³n al almacenamiento del estado de un bean de respaldo?	3	c) @Scope(SCOpeType.EVENT)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	ING. SOFTWARE-JAVA	21/10/2019	92. En una aplicaciÃ³n FundeWeb con Seam, Â¿cuÃ¡l de los siguientes Ã¡mbitos es el que otorga L una menor duraciÃ³n al almacenamiento del estado de un bean de respaldo?	4	d) @Scope(ScopeType.SERVER)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	93. En Oracle 11gR2, Â¿cuÃ¡l de estos tipos de archivos NO respalda la utilidad RMAN?	1	Ficheros temporales (temp files)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	93. En Oracle 11gR2, Â¿cuÃ¡l de estos tipos de archivos NO respalda la utilidad RMAN?	2	Fichero de control (control files)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	93. En Oracle 11gR2, Â¿cuÃ¡l de estos tipos de archivos NO respalda la utilidad RMAN?	3	Ficheros de datos (data files)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	93. En Oracle 11gR2, Â¿cuÃ¡l de estos tipos de archivos NO respalda la utilidad RMAN?	4	Ficehro parametros dinÃ¡mico (spfile)	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	94. Indique la respuesta correcta con respecto a la estructura fÃ­sica o lÃ³gica en Oracle 11gR2:	1	Una base de datos puede contener varios ficheros de control con distinta informaciÃ³n sobre la base de datos	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	94. Indique la respuesta correcta con respecto a la estructura fÃ­sica o lÃ³gica en Oracle 11gR2:	2	Un tablespace consiste en sÃ³lo un fichero de datos	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	94. Indique la respuesta correcta con respecto a la estructura fÃ­sica o lÃ³gica en Oracle 11gR2:	3	Un fichero de datos puede formar pat te de uno y solamente un tablespace	No
2018	CONSOLIDACION	CARM	UMU_1er_Ejercicio_2019	BBDD-ORACLE-DBA	21/10/2019	94. Indique la respuesta correcta con respecto a la estructura fÃ­sica o lÃ³gica en Oracle 11gR2:	4	La tabla de base de datos es la unidad de almacenamiento mÃ¡s pequeÃ±a en la base de datos	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	1.Escoja la opción correcta para crear un índice único sobre la columna DNI de la tabla DATOS_PERSONALES.	1	a)ALTER COLUMN DNI ON DATOS_PERSONALES CREATE UNIQUE INDEX;	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	1.Escoja la opción correcta para crear un índice único sobre la columna DNI de la tabla DATOS_PERSONALES.	2	b)CREATE UNIQUE INDEX IND_DNI ON DATOS_PERSONALES (DNI);	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	1.Escoja la opción correcta para crear un índice único sobre la columna DNI de la tabla DATOS_PERSONALES.	3	c)ALTER TABLE DATOS_PERSONALES ADD INDEX UNIQUE (DNI);	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	1.Escoja la opción correcta para crear un índice único sobre la columna DNI de la tabla DATOS_PERSONALES.	4	d)NO SE PUEDE CREAR UN INDICE UNICO SOBRE ESA COLUMNA	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	2.Indique la sentencia de creación para la clave ajena que relaciona las tablas DATOS_LABORALES y CATEGORIAS.	1	a)CREATE FK_CATEGORIA IS FOREIGN KEY (CATEGORIAS, DATOS_LABORALES);	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	2.Indique la sentencia de creación para la clave ajena que relaciona las tablas DATOS_LABORALES y CATEGORIAS.	2	b)CREATE FOREIGN KEY FK_CATEGORIA ON TABLE DATOS_LABORALES (CODIGO_CATEGORIA);	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	2.Indique la sentencia de creación para la clave ajena que relaciona las tablas DATOS_LABORALES y CATEGORIAS.	3	c)ALTER TABLE DATOS_LABORALES ADD CONSTRAINT FK_CATEGORIA FOREIGN KEY (CODIGO_CATEGORIA) REFERENCES CATEGORIAS (CODIGO);	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	2.Indique la sentencia de creación para la clave ajena que relaciona las tablas DATOS_LABORALES y CATEGORIAS.	4	d)ALTER TABLE DATOS_LABORALES ADD FOREIGN KEY CATEGORIAS (CODIGO) REFERENCES (CODIGO_CATEGORIA);	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	3.Crear una tabla llamada CENTROS con los siguientes campos: COD_CENTRO, DES_CENTRO, DIR_CENTRO, POB_CENTRO, PRO_CENTRO, donde el campo COD_CENTRO es numérico de dos caracteres no nulos y el resto son alfanumúricos de 50 caracteres.	1	a)CREATE TABLE CENTROS(COD_CENTRO NUMBER(2) WITHOUT NULLS,DES_CENTRO CHAR(50),DIR_CENTRO CHAR(50),POB_CENTRO CHAR(50),PRO_CENTRO CHAR(50));	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	3.Crear una tabla llamada CENTROS con los siguientes campos: COD_CENTRO, DES_CENTRO, DIR_CENTRO, POB_CENTRO, PRO_CENTRO, donde el campo COD_CENTRO es numérico de dos caracteres no nulos y el resto son alfanumúricos de 50 caracteres.	2	b)CREATE TABLE CENTROS WITH_COLUMNS(COD_CENTRO NUMBER(2) NOT NULL,DES_CENTRO CHAR(50),DIR_CENTRO CHAR(50),POB_CENTRO CHAR(50),PRO_CENTRO CHAR(50));	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	3.Crear una tabla llamada CENTROS con los siguientes campos: COD_CENTRO, DES_CENTRO, DIR_CENTRO, POB_CENTRO, PRO_CENTRO, donde el campo COD_CENTRO es numérico de dos caracteres no nulos y el resto son alfanumúricos de 50 caracteres.	3	c)CREATE TABLE CENTROS(COD_CENTRO NUMBER(2) NOT NULL,DES_CENTRO CHAR(50),DIR_CENTRO CHAR(50),POB_CENTRO CHAR(50),PRO_CENTRO CHAR(50));	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	3.Crear una tabla llamada CENTROS con los siguientes campos: COD_CENTRO, DES_CENTRO, DIR_CENTRO, POB_CENTRO, PRO_CENTRO, donde el campo COD_CENTRO es numérico de dos caracteres no nulos y el resto son alfanumúricos de 50 caracteres.	4	d)CREATE TABLE CENTROS WITH_COLUMNS(COD_CENTRO NUMBER(2),DES_CENTRO CHAR(50),DIR_CENTRO CHAR(50),POB_CENTRO CHAR(50),PRO_CENTRO CHAR(50));	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	4.¿Como se puede controlar que en el campo DES_CENTRO de la tabla CENTROS no se almacenen valores nulos?	1	a)ALTER TABLE CENTROS ADD CONSTRAINT CHECK_DES_CENTRO CHECK NOT NULL	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	4.¿Como se puede controlar que en el campo DES_CENTRO de la tabla CENTROS no se almacenen valores nulos?	2	b)CREATE CONSTRAINT CHECK COLUMN DES_CENTRO NOT NULL	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	4.¿Como se puede controlar que en el campo DES_CENTRO de la tabla CENTROS no se almacenen valores nulos?	3	c)ALTER TABLE CENTROS ADD CONSTRAINT CHECK_DESC_CENTRO NOT NULL	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	4.¿Como se puede controlar que en el campo DES_CENTRO de la tabla CENTROS no se almacenen valores nulos?	4	d)ALTER TABLE CENTROS MODIFY DES_CENTRO NOT NULL	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	7.Crear un sinÃ³nimo para la vista VISTA1 que se llame VISTA_MES y que pueda ser visto por todos los usuarios.	1	a)CREATE SYNONYM VISTA_MES TO VISTA1	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	7.Crear un sinÃ³nimo para la vista VISTA1 que se llame VISTA_MES y que pueda ser visto por todos los usuarios.	2	b)CREATE PUBLIC SYNONYM VISTA_MES FOR VISTA1	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	7.Crear un sinÃ³nimo para la vista VISTA1 que se llame VISTA_MES y que pueda ser visto por todos los usuarios.	3	c)CREATE PUBLIC SYNONYM VISTA_MES ON VISTA1	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	7.Crear un sinÃ³nimo para la vista VISTA1 que se llame VISTA_MES y que pueda ser visto por todos los usuarios.	4	d)CREATE SYNONYM VISTA_MES FOR VISTA1 TO PUBLIC	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	8.Asignar el tablespace USERS por defecto al usuario MARIA.	1	a)GRANT TABLESPACE USERS TO MARIA ON DEFAULT	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	8.Asignar el tablespace USERS por defecto al usuario MARIA.	2	b)ALTER USER MARIA GRANT DEFAULT TABLESPACE USERS	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	8.Asignar el tablespace USERS por defecto al usuario MARIA.	3	c)ALTER USER MARIA MODIFY DEFAULT TABLESPACE USERS	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	8.Asignar el tablespace USERS por defecto al usuario MARIA.	4	d)ALTER USER MARIA DEFAULT TABLESPACE USERS	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	9.Â¿Cuál es la sentencia correcta para crear el usuario JUAN?.	1	a)CREATE USER JUAN IDENTIFIED BY JUANITO	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	9.Â¿Cuál es la sentencia correcta para crear el usuario JUAN?.	2	b)CREATE USER JUAN IDENTIFIED BY JUANITO ROLE ADMINISTRADOR	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	9.Â¿Cuál es la sentencia correcta para crear el usuario JUAN?.	3	c)CREATE USER JUAN IDENTIFIED BY JUANITO DEFAULT ROLE ADMINISTRADOR	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	9.Â¿Cuál es la sentencia correcta para crear el usuario JUAN?.	4	d)CREATE USER JUAN IDENTIFIED BY JUANITO AS DEFAULT	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	10.Dar permisos al usuario JUAN sobre la vista VISTA1, para que pueda dar permisos a otros usuarios sobre la vista VISTA1.	1	a)GRANT SELECT ON VIEW VISTA1 TO JUAN WITH GRANT OPTION	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	10.Dar permisos al usuario JUAN sobre la vista VISTA1, para que pueda dar permisos a otros usuarios sobre la vista VISTA1.	2	b)GRANT SELECT ON VISTA1 TO JUAN WITH GRANT OPTION	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	10.Dar permisos al usuario JUAN sobre la vista VISTA1, para que pueda dar permisos a otros usuarios sobre la vista VISTA1.	3	c)GRANT SELECT ON VISTA1 TO JUAN WITH ADMIN OPTION	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	10.Dar permisos al usuario JUAN sobre la vista VISTA1, para que pueda dar permisos a otros usuarios sobre la vista VISTA1.	4	d)GRANT SELECT ON VIEW VISTA1 TO JUAN WITH ADMIN OPTION	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	11.Crear una particiÃ³n de la tabla NOMINAS, ya particionada por aÃ±o (de MES_NOMINA), para las filas que tengan un valor de aÃ±o menor de 2021.	1	a)ALTER TABLE NOMINAS CREATE PARTITION PAR_2020 VALUE MINOR THAN 2021;	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	11.Crear una particiÃ³n de la tabla NOMINAS, ya particionada por aÃ±o (de MES_NOMINA), para las filas que tengan un valor de aÃ±o menor de 2021.	2	b)ALTER TABLE NOMINAS ADD PARTITION PAR_2020 VALUES LESS THAN (TO_DATE('01-01-2021','dd-mm-YYYY'));	Yes
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	11.Crear una particiÃ³n de la tabla NOMINAS, ya particionada por aÃ±o (de MES_NOMINA), para las filas que tengan un valor de aÃ±o menor de 2021.	3	c)ALTER TABLE NOMINAS CREATE PARTITION PAR_2020 VALUE LESS THAN (TO_DATE('01-01-2021','dd-mm-YYYY')));	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	ING. SOFTWARE-SQL	21/07/2020	11.Crear una particiÃ³n de la tabla NOMINAS, ya particionada por aÃ±o (de MES_NOMINA), para las filas que tengan un valor de aÃ±o menor de 2021.	4	d)ALTER TABLE NOMINAS ADD PARTITION PAR_2020 VALUE MINOR THAN 2021;	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-VIRTUALIZACION	21/07/2020	1.El CPD de la universidad dispone de infraestructura blade systems para sus servidores, utilizando como soluciÃ³n de consolidaciÃ³n de servidores productos de virtualizaciÃ³n de la familia VMware. La consola de VMware vCenter sirve como soluciÃ³n central	1	a)HyperV	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-VIRTUALIZACION	21/07/2020	1.El CPD de la universidad dispone de infraestructura blade systems para sus servidores, utilizando como soluciÃ³n de consolidaciÃ³n de servidores productos de virtualizaciÃ³n de la familia VMware. La consola de VMware vCenter sirve como soluciÃ³n central	2	b)ESXi	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-VIRTUALIZACION	21/07/2020	1.El CPD de la universidad dispone de infraestructura blade systems para sus servidores, utilizando como soluciÃ³n de consolidaciÃ³n de servidores productos de virtualizaciÃ³n de la familia VMware. La consola de VMware vCenter sirve como soluciÃ³n central	3	c)Hyper OpenStack	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-VIRTUALIZACION	21/07/2020	1.El CPD de la universidad dispone de infraestructura blade systems para sus servidores, utilizando como soluciÃ³n de consolidaciÃ³n de servidores productos de virtualizaciÃ³n de la familia VMware. La consola de VMware vCenter sirve como soluciÃ³n central	4	d)RHEV-H	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	2.La controladora RAID del sistema de almacenamiento SAN proporciona un nivel de redundancia para RAID 5+0. Suponiendo que utilizamos esta configuraciÃ³n RAID y tenemos un total de 40 discos de 1TB cada uno, empleando un disco de paridad para cada uno de	1	a)24 TB	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	2.La controladora RAID del sistema de almacenamiento SAN proporciona un nivel de redundancia para RAID 5+0. Suponiendo que utilizamos esta configuraciÃ³n RAID y tenemos un total de 40 discos de 1TB cada uno, empleando un disco de paridad para cada uno de	2	b)38 TB	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	2.La controladora RAID del sistema de almacenamiento SAN proporciona un nivel de redundancia para RAID 5+0. Suponiendo que utilizamos esta configuraciÃ³n RAID y tenemos un total de 40 discos de 1TB cada uno, empleando un disco de paridad para cada uno de	3	c)25 TB	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	2.La controladora RAID del sistema de almacenamiento SAN proporciona un nivel de redundancia para RAID 5+0. Suponiendo que utilizamos esta configuraciÃ³n RAID y tenemos un total de 40 discos de 1TB cada uno, empleando un disco de paridad para cada uno de	4	d)42 TB	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	3.Los equipos de las aulas de libre acceso de las Sedes Permanentes utilizan servicios de dominio de Directorio Activo (AD DS) de la red Microsoft. Atendiendo a la velocidad de la red de interconexiÃ³n de datos con el CPD del Servicio de InformÃ¡tica de l	1	a)Controlador de dominio	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	3.Los equipos de las aulas de libre acceso de las Sedes Permanentes utilizan servicios de dominio de Directorio Activo (AD DS) de la red Microsoft. Atendiendo a la velocidad de la red de interconexiÃ³n de datos con el CPD del Servicio de InformÃ¡tica de l	2	b)Controlador de bosque	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	3.Los equipos de las aulas de libre acceso de las Sedes Permanentes utilizan servicios de dominio de Directorio Activo (AD DS) de la red Microsoft. Atendiendo a la velocidad de la red de interconexiÃ³n de datos con el CPD del Servicio de InformÃ¡tica de l	3	c)Controlador secundario	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	3.Los equipos de las aulas de libre acceso de las Sedes Permanentes utilizan servicios de dominio de Directorio Activo (AD DS) de la red Microsoft. Atendiendo a la velocidad de la red de interconexiÃ³n de datos con el CPD del Servicio de InformÃ¡tica de l	4	d)Controlador maestro de infraestructura	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	4.Dentro del dominio AULAS implementado por los servicios de dominio de Directorio Activo que se utiliza para la gestiÃ³n de las estaciones en aulas, se decide agrupar en un objeto lÃ³gico de Directorio Activo a las distintas estaciones de las aulas de li	1	a)Sitio	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	4.Dentro del dominio AULAS implementado por los servicios de dominio de Directorio Activo que se utiliza para la gestiÃ³n de las estaciones en aulas, se decide agrupar en un objeto lÃ³gico de Directorio Activo a las distintas estaciones de las aulas de li	2	b)Grupo	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	4.Dentro del dominio AULAS implementado por los servicios de dominio de Directorio Activo que se utiliza para la gestiÃ³n de las estaciones en aulas, se decide agrupar en un objeto lÃ³gico de Directorio Activo a las distintas estaciones de las aulas de li	3	c)Unidad organizativa	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-LDAP-ACTIVE_DIRECTORY	21/07/2020	4.Dentro del dominio AULAS implementado por los servicios de dominio de Directorio Activo que se utiliza para la gestiÃ³n de las estaciones en aulas, se decide agrupar en un objeto lÃ³gico de Directorio Activo a las distintas estaciones de las aulas de li	4	d)Subdominio	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	5.Para el almacenamiento de datos de los usuarios en la red OES, es necesario disponer de un espacio de almacenamiento que se proporcionarÃ¡ mediante NCP y NSS en alta disponibilidad. Como administrador del sistema, es su misiÃ³n configurar dicho acceso.	1	a)Se crean dos volÃºmenes NSS con soporte de algÃºn mecanismo RAID y se configurarÃ¡ el acceso en espejo desde dos nodos de cluster OES diferentes para proporcionar alta disponibilidad	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	5.Para el almacenamiento de datos de los usuarios en la red OES, es necesario disponer de un espacio de almacenamiento que se proporcionarÃ¡ mediante NCP y NSS en alta disponibilidad. Como administrador del sistema, es su misiÃ³n configurar dicho acceso.	2	b)Es necesario crear una particiÃ³n SBD para el soporte de alta disponibilidad en cluster NCS y crear un volumen NSS en un pool de disco de tipo â€˜Shareable for Clusterâ€™	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	5.Para el almacenamiento de datos de los usuarios en la red OES, es necesario disponer de un espacio de almacenamiento que se proporcionarÃ¡ mediante NCP y NSS en alta disponibilidad. Como administrador del sistema, es su misiÃ³n configurar dicho acceso.	3	c)Se debe crear un pool de disco NSS junto a una particiÃ³n NSS y un volumen NSS en el servidor que proporciona el acceso de almacenamiento	No
2018	CONSOLIDACION	CARM	UMU_2er_Ejercicio_2020	INFORMATICA-ALMACENAMIENTO	21/07/2020	5.Para el almacenamiento de datos de los usuarios en la red OES, es necesario disponer de un espacio de almacenamiento que se proporcionarÃ¡ mediante NCP y NSS en alta disponibilidad. Como administrador del sistema, es su misiÃ³n configurar dicho acceso.	4	d)Hay que configurar el cluster para acceso por NCP, crear el volumen NSS para acceso â€˜Shareable for Clusterâ€™ y crear el pool de disco y particiÃ³n NSS especÃ­ficas para asignarla a uno de los nodos del cluster	No
